    DEPTH     CALD       TEND       CORR        DEN       NPHI        GRR        SPR       CALR       TENR       RILD       RILM       RFOC       TENS         DT
  618.0000    12.2039   -50.6106     0.0690     2.4648     0.2715    81.2779   -77.3008  -999.2500   -68.7337     5.0304     4.0127     4.9880   -65.5102   106.2453
  618.5000    12.2060   -36.7124     0.0768     2.4659     0.2741    81.2921   -77.2979  -999.2500   -68.7186     5.0301     4.0132     5.0927   -58.9200   106.6863
  619.0000    12.2230   -33.7705     0.0692     2.4606     0.2924    81.6052   -76.9939  -999.2500   -68.7036     5.0297     4.0137     5.0585   -60.0246   107.1292
  619.5000    12.2100   -31.4842     0.0465     2.4569     0.2969    82.2202   -76.9910  -999.2500   -68.6885     4.9945     3.9590     5.0243   -60.9081   107.4186
  620.0000    12.2126   -25.2766     0.0355     2.4624     0.2878    84.0441   -76.8368  -999.2500   -68.6735     4.9254     3.9595     4.9221   -76.7394   107.7195
  620.5000    12.2141   -26.2369     0.0463     2.4829     0.2872    86.7705   -76.6834  -999.2500   -68.6584     4.8903     3.9056     4.8553   -77.6230   107.9399
  621.0000    12.2015   -34.9615     0.0494     2.4921     0.2940    85.8769   -76.3793  -999.2500   -68.6433     4.7898     3.8258     4.7566   -78.5066   108.3652
  621.5000    12.2038   -36.0558     0.0377     2.4982     0.2928    83.0924   -76.3765  -999.2500   -68.6283     4.7234     3.7475     4.6918   -79.3903   108.1325
  622.0000    12.2058   -37.1064     0.0440     2.4833     0.2906    75.3445   -76.0723  -999.2500   -68.6132     4.6471     3.6964     4.6281   -72.5791   107.7502
  622.5000    12.2078   -38.2309     0.0487     2.4534     0.2897    75.3559   -75.7676  -999.2500   -68.5982     4.5617     3.6460     4.5973   -65.9888   107.8189
  623.0000    12.2099   -39.3553     0.0384     2.4302     0.2846    75.6689   -75.6142  -999.2500   -68.5831     4.4948     3.6213     4.5349   -67.0934   108.1082
  623.5000    12.2120   -40.4797     0.0236     2.4176     0.2794    75.3787   -75.4607  -999.2500   -68.5680     4.4055     3.5474     4.4969   -75.4508   108.3246
  624.0000    12.1990   -41.8011    -0.0075     2.3952     0.2811    76.2979   -75.3072  -999.2500   -68.5530     4.3445     3.5234     4.4215   -83.8083   108.5410
  624.5000    12.2016   -42.7286    -0.0329     2.3832     0.3070    78.4209   -75.1536  -999.2500   -68.5379     4.3025     3.4514     4.3229   -84.6919   108.5329
  625.0000    12.2036   -43.8531    -0.0086     2.3766     0.3042    79.6390   -75.1502  -999.2500   -68.5228     4.2250     3.4044     4.1767   -70.6278   108.6745
  625.5000    12.2057   -37.4813     0.0202     2.3671     0.2934    80.8570   -75.1474  -999.2500   -68.5078     4.1376     3.3579     4.0916   -71.5246   108.8909
  626.0000    12.2075   -38.6822     0.0369     2.3409     0.2969    82.7189   -75.4458  -999.2500   -68.4927     4.0520     3.2600     4.0082   -72.4215   109.5564
  626.5000    12.1943   -39.7301     0.0431     2.3411     0.3296    82.9914   -75.7434  -999.2500   -68.4777     3.9959     3.1777     3.9265   -80.7922   110.8208
  627.0000    12.1968   -40.8710     0.0314     2.3435     0.3347    78.4808   -75.8911  -999.2500   -68.4626     3.9406     3.1561     3.8732   -74.1623   111.0374
  627.5000    12.1839   -41.9653     0.0166     2.3474     0.3169    76.0789   -76.0396  -999.2500   -68.4475     3.9403     3.1566     3.8472   -67.5720   110.7297
  628.0000    12.1859   -35.5635     0.0003     2.3558     0.3178    77.0759   -76.4878  -999.2500   -68.4325     3.9674     3.2282     3.8749   -60.9817   109.9730
  628.5000    12.1880   -36.9313    -0.0009     2.3672     0.3195    82.4394   -76.9368  -999.2500   -68.4174     4.0506     3.4077     4.0123   -77.0340   107.8570
  629.0000    12.1901   -37.8561     0.0023     2.3756     0.3172    84.5624   -76.9332  -999.2500   -68.4024     4.1644     3.5283     4.1259   -77.9176   106.7849
  629.5000    12.1926   -39.1200    -0.0005     2.3865     0.3062    84.2693   -76.9304  -999.2500   -68.3873     4.2813     3.6280     4.3622   -71.1065   106.2058
  630.0000    12.1947   -47.7106    -0.0017     2.4033     0.2918    82.4736   -76.9275  -999.2500   -68.3722     4.5887     3.7081     4.4547   -79.6847   106.2729
  630.5000    12.1967   -33.8124     0.0000     2.4017     0.2815    79.1668   -76.6235  -999.2500   -68.3572     4.8504     3.8626     4.3943   -65.3998   106.1879
  631.0000    12.1987   -34.8576     0.0048     2.3981     0.2749    81.2926   -76.6199  -999.2500   -68.3421     5.0213     3.9717     4.4257   -66.5043   106.0300
  631.5000    12.1853   -36.0012    -0.0010     2.3967     0.2724    84.9239   -76.2859  -999.2500   -68.3270     5.0560     4.0839     4.5218   -67.3879   105.7225
  632.0000    12.1877   -37.1866     0.0067     2.4096     0.2727    82.8237   -76.0118  -999.2500   -68.3120     4.9859     4.0844     4.6801   -68.2716   105.2653
  632.5000    12.1899   -38.2309     0.0250     2.4151     0.2736    80.4247   -75.7077  -999.2500   -68.2969     4.8490     3.9734     4.7794   -61.6592   104.9577
  633.0000    12.1770   -39.5577     0.0328     2.4122     0.2738    81.6427   -75.5432  -999.2500   -68.2819     4.6509     3.8651     4.7803   -55.0910   104.8748
  633.5000    12.1791   -40.4798     0.0308     2.4071     0.2708    83.4641   -75.4006  -999.2500   -68.2668     4.5865     3.7341     4.7812   -63.4485   105.1660
  634.0000    12.1812   -41.7465     0.0017     2.4035     0.2572    84.6821   -75.3972  -999.2500   -68.2517     4.4606     3.6577     4.4932   -56.8583   105.6819
  634.5000    12.1682   -42.7286    -0.0011     2.4044     0.2563    83.1251   -75.3944  -999.2500   -68.2367     4.3683     3.5582     4.3111   -57.7728   106.1229
  635.0000    12.1707   -43.8531     0.0217     2.4131     0.2685    79.5796   -75.6150  -999.2500   -68.2216     4.3378     3.5097     4.1940   -58.8463   106.6387
  635.5000    12.1429   -45.0295     0.0369     2.4227     0.2748    77.7810   -75.8398  -999.2500   -68.2066     4.3376     3.4618     4.1371   -59.7300   106.8571
  636.0000    12.1444   -46.1238     0.0297     2.4319     0.2751    77.1863   -75.9882  -999.2500   -68.1915     4.3675     3.4624     4.0810   -60.6136   106.8470
  636.5000    12.1315   -47.2264     0.0074     2.4305     0.2786    79.0106   -76.1353  -999.2500   -68.1764     4.4013     3.5113     4.0820   -53.8025   106.8389
  637.0000    12.1339   -48.3508     0.0016     2.4224     0.2825    79.6280   -76.2831  -999.2500   -68.1614     4.5842     3.6105     4.0828   -62.3808   106.6810
  637.5000    12.1361   -49.4752     0.0079     2.4173     0.2818    79.6394   -76.5123  -999.2500   -68.1463     4.7130     3.7642     4.1120   -63.2645   106.0741
  638.0000    12.1382   -50.5997     0.0278     2.4227     0.2629    80.8575   -76.7291  -999.2500   -68.1312     4.8453     3.8706     4.2874   -64.1480   105.1597
  638.5000    12.1402   -51.8691     0.0279     2.4304     0.2607    81.7738   -76.8769  -999.2500   -68.1162     5.0510     4.0396     4.6604   -57.3369   103.8310
  639.0000    12.1423   -52.9635     0.0236     2.4335     0.2661    82.0898   -77.1752  -999.2500   -68.1011     5.4136     4.1784     4.8256   -58.4414   102.1093
  639.5000    12.1444   -53.9730     0.0314     2.4352     0.2651    82.7016   -77.1717  -999.2500   -68.0861     5.7223     4.2667     4.8940   -59.3250   101.5506
  640.0000    12.1468   -55.2434     0.0451     2.4407     0.2657    82.1763   -77.0175  -999.2500   -68.0710     5.9240     4.3099     4.9290   -60.2087   102.0644
  640.5000    12.1336   -56.2219     0.0378     2.4445     0.2717    82.4275   -76.8641  -999.2500   -68.0559     5.9650     4.3274     4.8959   -61.0922   102.6551
  641.0000    12.1357   -57.3464     0.0336     2.4364     0.2830    76.7074   -76.8612  -999.2500   -68.0409     5.7180     4.2981     4.7963   -61.9758   103.0960
  641.5000    12.1380   -50.9390     0.0323     2.4283     0.2821    75.5093   -76.5572  -999.2500   -68.0258     5.2636     4.1813     4.7639   -62.8594   103.6867
  642.0000    12.1402   -52.3068     0.0340     2.4202     0.2775    75.2219   -76.5542  -999.2500   -68.0108     4.8763     4.0394     4.7322   -63.7519   104.2025
  642.5000    12.1420   -53.4013     0.0449     2.4241     0.2901    74.9317   -76.2495  -999.2500   -67.9957     4.4864     3.7642     4.6357   -64.6487   105.6914
  643.0000    12.1441   -54.3478     0.0548     2.4310     0.3111    74.6414   -76.0961  -999.2500   -67.9806     4.2144     3.3743     4.3868   -65.5456   107.1803
  643.5000    12.1312   -55.4723     0.0633     2.4387     0.3098    74.6556   -75.9426  -999.2500   -67.9656     4.0104     3.2598     4.1223   -66.6147   109.0434
  644.0000    12.1333   -56.6843     0.0470     2.4313     0.3005    74.9687   -75.7891  -999.2500   -67.9505     3.8770     3.2153     3.8738   -67.4984   109.2599
  644.5000    12.1358   -57.7786     0.0488     2.4247     0.2815    75.0105   -75.6350  -999.2500   -67.9354     3.8233     3.2834     3.7168   -68.3820   108.8775
  645.0000    12.1379   -58.8455     0.0580     2.4241     0.2641    76.5027   -75.6321  -999.2500   -67.9204     3.8231     3.3359     3.6410   -61.5709   107.2226
  645.5000    12.1396   -59.9700     0.0612     2.4250     0.2583    78.6257   -75.7806  -999.2500   -67.9053     3.8500     3.4238     3.7965   -47.7276   104.2205
  646.0000    12.1265   -61.0945     0.0630     2.4297     0.2646    77.4304   -75.9277  -999.2500   -67.8903     3.9302     3.4720     3.9585   -33.6636   100.1705
  646.5000    12.1290   -62.4295     0.0602     2.4306     0.2757    75.6319   -75.9247  -999.2500   -67.8752     4.0126     3.5454     4.0706   -34.5472    98.8150
  647.0000    12.1309   -63.5239     0.0513     2.4337     0.2843    75.6461   -75.9212  -999.2500   -67.8601     4.0968     3.6205     4.2149   -35.4308    99.2580
  647.5000    12.1268   -57.1220     0.0380     2.4399     0.2894    75.6575   -75.9184  -999.2500   -67.8451     4.2707     3.6970     4.3345   -43.7883   101.2589
  648.0000    12.1202   -58.2163     0.0369     2.4468     0.2954    75.9706   -75.7649  -999.2500   -67.8300     4.4557     3.7752     4.3655   -44.6718   104.2905
  648.5000    12.1223   -59.3107     0.0522     2.4492     0.3004    77.1886   -75.7620  -999.2500   -67.8150     4.6409     3.8550     4.3664   -45.5554   104.9951
  649.0000    12.1244   -60.4050     0.0629     2.4456     0.3004    78.4095   -75.9098  -999.2500   -67.7999     4.7713     3.9367     4.3976   -46.4391   104.7604
  649.5000    12.1268   -54.0031     0.0707     2.4382     0.3021    78.7226   -75.9062  -999.2500   -67.7848     4.9738     3.9921     4.4291   -54.7965   104.3780
  650.0000    12.1289   -55.0974     0.0454     2.4263     0.3030    79.9406   -76.2403  -999.2500   -67.7698     5.0781     4.0484     4.5547   -55.6802   104.1372
  650.5000    12.1309   -48.6956     0.0126     2.4172     0.2998    80.8589   -76.6864  -999.2500   -67.7547     5.2570     4.1054     4.5872   -64.1256   103.8354
  651.0000    12.1327   -50.0634     0.0095     2.4146     0.2903    80.8704   -77.1326  -999.2500   -67.7396     5.3673     4.1633     4.5562   -65.2903   103.3760
  651.5000    12.1350   -43.3880     0.0341     2.4200     0.2749    80.8818   -77.5787  -999.2500   -67.7246     5.4798     4.2220     4.5574   -66.2396   103.1412
  652.0000    12.1371   -44.7559     0.0343     2.4179     0.2683    80.8932   -78.0120  -999.2500   -67.7095     5.4795     4.2226     4.7851   -82.1368   102.9064
  652.5000    12.1391   -45.8502     0.0106     2.4098     0.2692    82.1419   -78.0120  -999.2500   -67.6945     5.5173     4.2232     4.9548   -83.0862   102.9710
  653.0000    12.1402   -46.9447     0.0078     2.4061     0.2739    83.0277   -78.0120  -999.2500   -67.6794     5.4787     4.1977     4.9902   -91.5095   103.1108
  653.5000    12.1422   -48.0390     0.0201     2.4040     0.2928    80.9304   -77.8614  -999.2500   -67.6643     5.4783     4.1048     4.8885   -62.5636   103.5494
  654.0000    12.1441   -49.1333     0.0323     2.4065     0.3009    77.9253   -77.7108  -999.2500   -67.6493     5.3651     4.0483     4.7216   -55.8018   104.7350
  654.5000    12.1310   -50.2276     0.0356     2.4149     0.3039    78.5400   -77.7108  -999.2500   -67.6342     5.1817     3.9376     4.5632   -56.9886   105.8475
  655.0000    12.1334   -59.7025     0.0398     2.4218     0.3059    80.6659   -77.5602  -999.2500   -67.6192     4.8560     3.8300     4.5011   -42.9904   106.5110
  655.5000    12.1502   -53.0846     0.0415     2.4250     0.3055    82.7890   -77.4096  -999.2500   -67.6041     4.5036     3.6740     4.4095   -43.9462   106.8027
  656.0000    12.1521   -54.5485     0.0462     2.4221     0.2932    82.1943   -77.1084  -999.2500   -67.5890     4.2692     3.5489     4.2308   -44.9178   106.7899
  656.5000    12.1386   -55.7196     0.0057     2.4148     0.2805    79.7953   -77.1084  -999.2500   -67.5740     4.1812     3.4758     4.0875   -61.0237   106.8545
  657.0000    12.1408   -49.3945     0.0106     2.4093     0.2790    78.6001   -76.8989  -999.2500   -67.5589     4.1812     3.4280     4.0601   -61.9732   107.2933
  657.5000    12.1428   -50.5997     0.0168     2.4102     0.2720    78.6144   -76.5060  -999.2500   -67.5438     4.1812     3.3808     4.0611   -62.9227   107.9666
  658.0000    12.1447   -52.0295     0.0065     2.4043     0.2702    78.6258   -76.5060  -999.2500   -67.5288     4.1812     3.3808     4.0336   -78.8198   108.7066
  658.5000    12.1312   -53.2005     0.0022     2.4007     0.2804    78.0339   -76.5060  -999.2500   -67.5137     4.2178     3.4758     4.0067   -72.0581   108.9842
  659.0000    12.1167   -54.3716     0.0054     2.4061     0.2854    77.7436   -76.5060  -999.2500   -67.4987     4.2692     3.5735     3.9799   -58.0599   108.6720
  659.5000    12.1056   -47.7537     0.0236     2.4145     0.2908    77.1518   -76.6566  -999.2500   -67.4836     4.3590     3.6995     4.0645   -59.2466   107.7635
  660.0000    12.1079   -49.2176     0.0358     2.4259     0.3040    80.1827   -76.8072  -999.2500   -67.4685     4.4859     3.8035     4.1507   -67.6699   104.6096
  660.5000    12.0944   -50.3887     0.0315     2.4298     0.3063    83.5124   -76.9578  -999.2500   -67.4535     4.6723     3.8855     4.2387   -68.6194    99.7341
  661.0000    12.0968   -43.7708     0.0122     2.4291     0.2981    84.7305   -77.1084  -999.2500   -67.4384     4.9049     3.9926     4.3907   -69.5814    97.3286
  661.5000    12.1136   -45.2347     0.0018     2.4278     0.2914    84.1386   -77.4096  -999.2500   -67.4234     5.0081     3.9926     4.6404   -70.5531    97.3932
  662.0000    12.1155   -46.4057    -0.0055     2.4241     0.2879    83.2451   -77.4177  -999.2500   -67.4083     5.1135     3.9926     4.8720   -71.7050    99.6285
  662.5000    12.1473   -47.6012     0.0338     2.4338     0.2854    83.5610   -77.7108  -999.2500   -67.3932     5.1491     3.9926     4.8393   -64.9433   103.5105
  663.0000    12.1642   -41.2516     0.0459     2.4470     0.2779    83.2679   -77.7108  -999.2500   -67.3782     5.1491     3.9926     4.7079   -66.1301   103.9493
  663.5000    12.1506   -42.7155     0.0371     2.4538     0.2745    82.0756   -77.7108  -999.2500   -67.3631     5.1491     3.9926     4.7089   -59.3684   104.0114
  664.0000    12.1381   -43.8866     0.0419     2.4592     0.2661    81.1849   -77.7108  -999.2500   -67.3480     5.0781     3.9926     4.6452   -60.5552   104.8994
  664.5000    12.1404   -45.0578     0.0496     2.4533     0.2579    80.2914   -77.7108  -999.2500   -67.3330     5.0781     3.9926     4.5822   -68.9784   105.4879
  665.0000    12.1269   -46.2288     0.0558     2.4452     0.2579    80.0011   -77.7108  -999.2500   -67.3179     5.0081     3.9926     4.5512   -69.9279   105.6299
  665.5000    12.1290   -47.3999     0.0604     2.4393     0.2669    79.7109   -77.4096  -999.2500   -67.3029     4.9391     3.9926     4.5209   -78.3512   105.3926
  666.0000    12.1309   -48.5008     0.0261     2.4315     0.2869    79.1190   -77.4096  -999.2500   -67.2878     4.8710     3.9926     4.4597   -79.3007   105.0081
  666.5000    12.1329   -49.7421    -0.0052     2.4110     0.2854    78.5272   -77.4096  -999.2500   -67.2727     4.8710     3.9926     4.3387   -72.7763   104.3242
  667.0000    12.1350   -50.9132    -0.0095     2.4029     0.2736    78.5415   -77.7108  -999.2500   -67.2577     4.8038     3.9926     4.3093   -81.2406   103.6403
  667.5000    12.1368   -52.0843    -0.0048     2.4000     0.2682    78.8546   -77.7108  -999.2500   -67.2426     4.8038     3.9926     4.4010   -82.3863   103.4055
  668.0000    12.1387   -45.7592     0.0164     2.3986     0.2609    80.9776   -77.8614  -999.2500   -67.2276     4.8038     3.9926     4.5260   -83.3358   103.3204
