   DEPTH        DT	   GR 	      ILD 	NPHI	   RHOB
  3056.600    74.2097    47.6930     3.2482    16.6364     2.5679 
  3056.800    74.3807    47.4521     3.2119    16.6522     2.5746 
  3057.000    73.0322    43.7198     3.2159    14.9406     2.5859 
  3057.200    71.6173    39.8660     3.3021    13.4386     2.5842 
  3057.400    70.7203    38.2776     3.4287    13.0122     2.5817 
  3057.600    69.9422    37.2176     3.4871    12.9884     2.5840 
  3057.800    69.5166    34.9974     3.4442    12.7606     2.5908 
  3058.000    69.9354    34.5514     3.3977    12.7716     2.5939 
  3058.200    71.1119    39.3174     3.3685    13.4202     2.5897 
  3058.400    72.3430    43.8316     3.3359    14.1551     2.5875 
  3058.600    72.6951    42.1377     3.3027    14.2567     2.5865 
  3058.800    72.1844    39.0084     3.3296    14.1122     2.5825 
  3059.000    71.2297    37.6030     3.4127    13.7940     2.5851 
  3059.200    70.1998    36.6260     3.4923    12.7531     2.5920 
  3059.400    69.5049    36.5774     3.4984    11.5402     2.5941 
  3059.600    69.2635    37.6212     3.4342    11.0624     2.5968 
  3059.800    69.7929    39.9648     3.3337    11.8139     2.5969 
  3060.000    71.0951    43.1762     3.2736    13.3361     2.5923 
  3060.200    72.6329    45.7167     3.2407    14.3393     2.5882 
  3060.400    73.3432    45.1362     3.1663    15.0895     2.5834 
  3060.600    72.4066    42.4217     3.1036    14.9636     2.5829 
  3060.800    70.9140    40.8836     3.0710    13.5022     2.5903 
  3061.000    70.9906    43.1521     3.0967    11.9678     2.5938 
  3061.200    71.8927    46.6119     3.1335    11.7314     2.5900 
  3061.400    72.6469    47.4733     3.1516    13.1215     2.5902 
  3061.600    72.8615    44.6709     3.1248    14.9181     2.5972 
  3061.800    72.9912    43.5835     3.0595    15.4259     2.6078 
  3062.000    73.2532    45.3201     3.0110    15.0663     2.6113 
  3062.200    73.4629    48.1872     2.9909    14.2992     2.5985 
  3062.400    73.2503    51.4317     2.9852    13.3611     2.5865 
  3062.600    73.2743    52.7877     2.9481    13.2203     2.5828 
  3062.800    73.4709    50.9557     2.8902    13.7930     2.5857 
  3063.000    73.5398    49.8044     2.8962    13.9719     2.5938 
  3063.200    73.6497    50.7441     2.9902    14.1899     2.5979 
  3063.400    73.1875    49.7322     3.1442    14.8254     2.5930 
  3063.600    71.3643    43.3417     3.2535    14.6673     2.5889 
  3063.800    68.8958    36.4277     3.3437    13.0071     2.5954 
  3064.000    67.7573    33.2645     3.4284    10.7042     2.6059 
  3064.200    68.8864    35.1014     3.4302    10.7815     2.6019 
  3064.400    70.5830    39.8673     3.2933    12.4816     2.5888 
  3064.600    71.8059    44.6253     3.0529    13.7006     2.5814 
  3064.800    73.0946    49.3130     2.8786    14.9151     2.5842 
  3065.000    74.8971    53.8875     2.8277    15.6313     2.5835 
  3065.200    75.7063    53.7083     2.7789    14.7144     2.5735 
  3065.400    74.5608    48.4491     2.7114    14.4553     2.5713 
  3065.600    72.6175    47.3619     2.7440    14.8006     2.5831 
  3065.800    71.2556    47.9999     2.8180    13.1971     2.5887 
  3066.000    70.5550    44.6206     2.8606    11.5624     2.5865 
  3066.200    70.2207    42.1254     2.8856    12.4961     2.5899 
  3066.400    70.3723    43.0547     2.9179    13.3336     2.5943 
  3066.600    70.7839    42.8846     2.9067    13.0341     2.5914 
  3066.800    71.4299    43.7692     2.8464    13.3124     2.5944 
  3067.000    71.9164    45.4199     2.7628    13.1977     2.5998 
  3067.200    71.8382    43.7026     2.6455    12.6770     2.5943 
  3067.400    72.3403    43.7087     2.5417    13.9929     2.5875 
  3067.600    74.3610    50.1564     2.5518    16.1609     2.5894 
  3067.800    76.7538    57.4583     2.6145    16.5681     2.5894 
  3068.000    76.2642    56.1629     2.6175    13.9850     2.5890 
  3068.200    73.3010    48.7095     2.6478    12.2025     2.5989 
  3068.400    71.0403    44.7438     2.7635    13.4382     2.6095 
  3068.600    71.0135    47.2567     2.9418    15.2418     2.6054 
  3068.800    72.0170    50.7199     3.0681    15.1673     2.5992 
  3069.000    72.4652    51.6319     3.1179    14.0862     2.5989 
  3069.200    71.9189    49.2783     3.1442    13.4311     2.5981 
  3069.400    71.1518    46.2919     3.2108    13.1543     2.5998 
  3069.600    70.7694    45.4276     3.2945    12.8607     2.6060 
  3069.800    70.8489    46.2280     3.3433    12.6704     2.6081 
  3070.000    71.0806    46.2563     3.3571    12.7851     2.6004 
