   DEPTH 	DT 	   GR 	      ILD 	NPHI 	    RHOB
  3011.200    84.8320    84.5352     4.7422    23.4297     2.4211 
  3011.400    84.6389    82.6562     5.5195    22.4805     2.4043 
  3011.600    84.8418    71.2500     5.9880    22.2188     2.3902 
  3011.800    84.6289    59.3750     5.9465    22.9766     2.3728 
  3012.000    85.0195    56.7109     5.4258    24.0234     2.3481 
  3012.200    87.4492    61.1250     4.6445    24.3320     2.3147 
  3012.400    90.0430    65.6797     3.8672    23.9492     2.2872 
  3012.600    90.0898    67.0168     3.1680    23.9922     2.2870 
  3012.800    88.1133    64.9375     2.6992    24.7188     2.3108 
  3013.000    86.7383    59.0000     2.4097    25.4531     2.3516 
  3013.200    86.3894    51.7500     2.2297    25.4336     2.4116 
  3013.400    85.8711    46.6250     2.2695    24.1172     2.4709 
  3013.600    82.5625    49.1250     2.5234    21.8672     2.5017 
  3013.800    77.5000    60.8125     2.8906    19.8086     2.5198 
  3014.000    72.8750    78.7500     3.3320    18.1719     2.5403 
  3014.200    69.8633    95.1875     3.8750    17.6055     2.5631 
  3014.400    71.1836   102.9023     4.5664    18.8789     2.5681 
  3014.600    77.6875   100.9375     5.5352    21.3477     2.5349 
  3014.800    84.2344    87.6875     7.2578    23.5039     2.4766 
  3015.000    86.7539    69.3750     9.7617    24.8555     2.4260 
  3015.200    88.8828    58.6875    13.2695    25.7734     2.3840 
  3015.400    93.5625    57.4531    17.1797    25.9492     2.3420 
  3015.600    98.4961    59.6016    19.3438    24.9336     2.2979 
  3015.800   100.6836    61.3945    19.2578    23.4375     2.2495 
  3016.000   100.7422    63.3945    16.7695    22.7617     2.1980 
  3016.200   100.2461    67.1875    13.3047    23.6289     2.1690 
  3016.400    98.7734    70.7344     9.8945    24.8594     2.1674 
  3016.600    95.4648    69.7539     6.9961    25.6914     2.1782 
  3016.800    91.0703    65.1914     5.1680    26.0742     2.1912 
  3017.000    87.1523    64.5117     3.8672    26.4570     2.2085 
  3017.200    84.7773    66.6875     3.0117    26.5168     2.2351 
  3017.400    84.4922    71.2500     2.6567    25.6367     2.2737 
  3017.600    85.6328    78.5000     2.5112    24.2070     2.3262 
  3017.800    87.2461    85.8750     2.4548    23.0117     2.3950 
  3018.000    88.3555    89.7188     2.5430    22.5513     2.4587 
  3018.200    88.7041    89.9023     2.7708    22.8320     2.4929 
  3018.400    88.4023    88.1172     3.0898    23.3984     2.5037 
  3018.600    87.6406    81.6250     3.5156    24.0000     2.5004 
  3018.800    87.2468    72.0000     3.9570    25.1328     2.4889 
  3019.000    87.3059    65.5000     4.2144    26.3555     2.4666 
  3019.200    87.5784    61.0000     4.1331    26.9929     2.4390 
  3019.400    87.4883    56.4766     3.8789    26.7500     2.4275 
  3019.600    86.9102    52.7188     3.5352    25.6680     2.4276 
  3019.800    85.1719    50.9844     3.1211    24.1055     2.4398 
  3020.000    82.6758    51.3164     2.7578    23.0898     2.4697 
  3020.200    81.7075    51.7205     2.5457    22.6914     2.5020 
  3020.400    82.1484    52.1797     2.4663    22.1602     2.5271 
  3020.600    82.3659    53.6680     2.4486    21.6992     2.5424 
  3020.800    82.6445    54.8164     2.4644    22.0469     2.5428 
  3021.000    83.9336    55.6016     2.5098    22.5000     2.5229 
  3021.200    85.9219    56.0010     2.5732    22.1758     2.4827 
  3021.400    87.4766    55.4492     2.6404    22.1328     2.4419 
  3021.600    87.6602    53.7305     2.6658    22.6680     2.4128 
  3021.800    86.1875    52.2930     2.5649    23.1562     2.4106 
  3022.000    84.3945    51.1016     2.4023    23.4817     2.4473 
  3022.200    83.4023    49.2734     2.2844    23.3594     2.4829 
  3022.400    82.9141    47.8281     2.2530    22.4297     2.5059 
  3022.600    82.1172    47.5396     2.2886    21.3906     2.5232 
  3022.800    80.6797    47.8867     2.3948    21.0676     2.5321 
  3023.000    79.0352    48.8125     2.5818    21.0952     2.5354 
  3023.200    79.0938    50.1523     2.7747    20.5898     2.5398 
  3023.400    80.7734    51.4570     2.9092    19.4805     2.5429 
  3023.600    82.0703    51.9548     2.9941    18.6445     2.5432 
  3023.800    81.3477    51.0469     3.0662    19.2734     2.5386 
  3024.000    78.9688    50.0195     3.1106    20.7891     2.5301 
  3024.200    75.6602    49.1055     3.1169    21.5078     2.5218 
  3024.400    73.3809    48.0117     3.0933    20.4805     2.5172 
  3024.600    74.4258    47.9258     3.0295    18.5078     2.5207 
  3024.800    78.5625    48.6719     2.9153    17.0312     2.5285 
  3025.000    82.5312    49.8398     2.7720    17.5664     2.5322 
  3025.200    84.3359    52.0352     2.6589    20.2930     2.5286 
  3025.400    85.5664    53.9609     2.6113    22.7969     2.5222 
  3025.600    86.2361    55.2812     2.6438    23.8499     2.5155 
  3025.800    86.0391    57.2188     2.7346    23.6055     2.5086 
  3026.000    85.8047    59.2422     2.8621    22.7070     2.5004 
  3026.200    85.9321    61.6875     3.0056    21.6797     2.4934 
  3026.400    85.8555    66.5625     3.1577    21.2039     2.4929 
  3026.600    85.0508    72.1875     3.3667    21.1416     2.4884 
  3026.800    84.0703    75.8242     3.8008    21.4219     2.4656 
  3027.000    84.3477    75.9453     4.4531    22.1758     2.4297 
  3027.200    85.8203    71.6875     5.1719    22.9414     2.4004 
  3027.400    87.4375    64.9375     5.9258    23.8594     2.3792 
  3027.600    88.5234    59.5898     6.8359    25.1445     2.3555 
  3027.800    89.4453    57.9446     7.9648    26.1523     2.3215 
  3028.000    91.2969    58.1094     9.2188    26.5344     2.2849 
  3028.200    94.1602    58.6562    10.8906    26.3887     2.2500 
  3028.400    96.3711    58.6641    13.8203    26.3711     2.2178 
  3028.600    96.9696    57.7539    18.3750    26.8398     2.1976 
  3028.800    96.1953    57.4492    26.8125    27.4336     2.1906 
  3029.000    94.5703    58.5078    39.0625    27.6150     2.1864 
  3029.200    92.8984    59.0076    51.4375    27.2812     2.1869 
  3029.400    91.9180    58.6172    61.5000    26.5312     2.1942 
  3029.600    92.0977    58.5132    67.6211    25.3828     2.2037 
  3029.800    92.5938    58.2969    66.6289    24.0430     2.2107 
  3030.000    92.9883    56.9180    56.5000    23.0156     2.2158 
  3030.200    93.4883    55.2734    42.9375    22.8711     2.2220 
  3030.400    93.9766    54.4961    34.5625    23.6367     2.2280 
  3030.600    94.1158    54.2539    33.8359    25.0312     2.2310 
  3030.800    93.9495    54.3594    35.7617    26.5742     2.2298 
  3031.000    93.9727    55.1719    34.9336    27.5156     2.2230 
  3031.200    94.8281    56.9531    28.7500    27.5564     2.2085 
  3031.400    96.8320    59.1328    19.4375    26.9922     2.1889 
  3031.600    99.0977    60.6797    12.0000    25.9141     2.1756 
  3031.800    99.9937    61.2468     8.2852    24.7031     2.1746 
  3032.000    98.3086    61.5334     6.9844    24.2227     2.1921 
  3032.200    94.2227    60.9180     6.5789    24.7070     2.2378 
  3032.400    91.0781    57.7188     7.1562    25.3672     2.2725 
  3032.600    91.2031    54.0664    10.0625    26.0703     2.2615 
  3032.800    95.3125    53.2891    22.4375    26.8906     2.2136 
  3033.000    99.7578    53.8359    61.0625    27.7383     2.1602 
  3033.200   101.4961    53.6523   133.1250    28.5664     2.1226 
  3033.400   100.2188    52.6992   186.1250    28.9453     2.1141 
  3033.600    97.8945    52.1003   198.7422    28.0977     2.1257 
  3033.800    96.4336    52.2500   186.3125    26.2461     2.1438 
  3034.000    95.8828    52.6521   124.0000    24.9062     2.1606 
  3034.200    95.4805    52.5742    54.2500    24.4102     2.1736 
  3034.400    94.9922    52.0039    30.0244    24.0586     2.1810 
  3034.600    94.4180    51.4414    32.1875    23.9766     2.1798 
  3034.800    93.8828    51.1750    42.8750    24.6289     2.1726 
  3035.000    93.7278    51.3711    65.7500    25.7109     2.1684 
  3035.200    94.2891    52.3945   126.0000    26.8281     2.1671 
  3035.400    95.3906    53.7031   180.7500    27.4805     2.1668 
  3035.600    96.0195    54.3438   198.2500    27.4844     2.1675 
  3035.800    96.0657    54.6836   187.4375    26.7383     2.1703 
  3036.000    95.3477    54.7969   139.2500    25.1250     2.1782 
