   DEPTH 	DT 	   GR	      ILD       NPHI 	   RHOB	
  3022.600    80.2500    46.7031     2.5027   -99999.0     2.5485 
  3022.800    78.9492    43.9492     2.5889   -99999.0     2.5553 
  3023.000    78.2031    44.7656     2.6680   -99999.0     2.5652 
  3023.200    78.4570    48.0742     2.7363   -99999.0     2.5731 
  3023.400    79.0938    50.8320     2.7910   -99999.0     2.5773 
  3023.600    79.5586    52.4180     2.8240   -99999.0     2.5732 
  3023.800    79.6506    53.3555     2.8346   -99999.0     2.5669 
  3024.000    79.5286    53.6414     2.8443   -99999.0     2.5691 
  3024.200    79.2109    52.6523     2.8762   -99999.0     2.5769 
  3024.400    78.6055    50.3516     2.9492   -99999.0     2.5853 
  3024.600    77.8477    47.9258     3.0623   -99999.0     2.5913 
  3024.800    77.2969    46.2773     3.1978   -99999.0     2.5963 
  3025.000    77.1833    45.5561     3.3323   -99999.0     2.5992 
  3025.200    77.4219    45.7422     3.4426   -99999.0     2.5961 
  3025.400    77.7891    46.6875     3.5085   -99999.0     2.5896 
  3025.600    78.3477    48.3320     3.5081   -99999.0     2.5828 
  3025.800    79.2656    50.4297     3.4592   -99999.0     2.5788 
  3026.000    80.2305    52.0977     3.4453   -99999.0     2.5741 
  3026.200    80.7500    52.5117     3.5129   -99999.0     2.5679 
  3026.400    80.2070    51.2109     3.6394   -99999.0     2.5672 
  3026.600    78.8477    48.9297     3.7634   -99999.0     2.5713 
  3026.800    77.4102    46.4844     3.8860   -99999.0     2.5778 
  3027.000    76.7451    44.7891     4.0276   -99999.0     2.5869 
  3027.200    76.9609    43.9102     4.1755   -99999.0     2.5917 
  3027.400    77.5195    43.3047     4.2671   -99999.0     2.5883 
  3027.600    78.0156    42.8962     4.2085   -99999.0     2.5813 
  3027.800    78.4062    43.1523     4.0020   -99999.0     2.5747 
  3028.000    78.7065    43.9141     3.7646   -99999.0     2.5649 
  3028.200    78.8125    44.5347     3.5815   -99999.0     2.5531 
  3028.400    78.7607    44.3555     3.4580   -99999.0     2.5476 
  3028.600    78.7267    43.6055     3.3452   -99999.0     2.5478 
  3028.800    78.8477    43.5625     3.2202   -99999.0     2.5461 
  3029.000    79.4023    45.7305     3.0830   -99999.0     2.5383 
  3029.200    80.5039    48.3789     2.9409   -99999.0     2.5306 
  3029.400    81.9648    49.3398     2.8027   -99999.0     2.5291 
  3029.600    83.0508    48.5898     2.6929   -99999.0     2.5356 
  3029.800    83.2900    48.4180     2.6274   -99999.0     2.5419 
  3030.000    82.9219    48.9727     2.6130   -99999.0     2.5439 
  3030.200    82.4844    48.7188     2.6501   -99999.0     2.5417 
  3030.400    82.1250    47.6172     2.7139   -99999.0     2.5360 
  3030.600    81.7734    46.8906     2.7822   -99999.0     2.5282 
  3030.800    81.4336    46.6250     2.8616   -99999.0     2.5248 
  3031.000    81.1094    45.8828     2.9814   -99999.0     2.5335 
  3031.200    80.5078    44.6875     3.1287   -99999.0     2.5498 
  3031.400    79.1992    43.5781     3.2659   -99999.0     2.5629 
  3031.600    77.2109    42.0391     3.3875   -99999.0     2.5630 
  3031.800    75.4062    39.3711     3.5146   -99999.0     2.5564 
  3032.000    74.5432    36.2539     3.6553   -99999.0     2.5525 
  3032.200    74.8242    34.4297     3.7937   -99999.0     2.5508 
  3032.400    75.4609    34.3750     3.8958   -99999.0     2.5465 
  3032.600    76.0078    35.7031     3.9421   -99999.0     2.5441 
