   DEPTH	DT	   GR  	      ILD 	NPHI 	    RHOB
  3004.400    86.2667    58.9102    15.0469    22.0139     2.1950 
  3004.600    89.6875    61.8633    12.4453    22.6328     2.2139 
  3004.800    94.2695    62.2969    11.2422    23.4570     2.2281 
  3005.000    93.3203    60.3438    10.7852    23.9219     2.2576 
  3005.200    89.2305    59.2471    10.3164    23.9766     2.2968 
  3005.400    88.7734    59.2351     9.5664    23.2891     2.2832 
  3005.600    92.8125    58.3281     9.0156    22.3398     2.2468 
  3005.800    96.0586    55.2461    10.4375    22.2617     2.2078 
  3006.000    96.2930    52.6719    17.3750    21.6680     2.1924 
  3006.200    95.2578    51.2930    32.1875    20.6445     2.2007 
  3006.400    94.1641    50.7227    59.5625    20.6836     2.2071 
  3006.600    94.5391    51.6602    94.5000    21.1289     2.1954 
  3006.800    95.0820    52.3906   112.2500    21.4336     2.1918 
  3007.000    95.2844    53.2695    93.1875    21.7344     2.1958 
  3007.200    95.7852    55.4570    62.1250    22.0859     2.1921 
  3007.400    97.2852    56.3347    42.1250    22.3486     2.1892 
  3007.600    99.0469    54.9648    30.3125    22.7539     2.1932 
  3007.800   100.8555    53.7891    26.3945    23.7109     2.1958 
  3008.000   102.0547    54.6172    23.9102    24.7031     2.1859 
  3008.200   102.1050    55.3516    22.0273    25.1643     2.1736 
  3008.400   101.8164    53.3711    25.0000    24.7422     2.1678 
  3008.600   101.4297    52.5547    37.4375    24.6292     2.1735 
  3008.800    99.8398    54.3555    54.1250    24.1406     2.1738 
  3009.000    96.5117    55.7612    59.8477    22.8398     2.1690 
  3009.200    94.4297    55.6289    68.1875    22.5300     2.1873 
  3009.400    93.9590    54.6680    98.5625    22.5869     2.2173 
  3009.600    94.0364    53.1992   189.0000    22.5725     2.2297 
  3009.800    94.4141    51.8818   337.0000    22.7422     2.2092 
  3010.000    96.2266    53.2188   163.0000    22.7654     2.1899 
  3010.200    99.5039    56.3047    63.7500    22.2422     2.1854 
  3010.400   102.4727    56.3789    29.8125    22.3125     2.1782 
  3010.600   103.9219    55.2617    19.5625    23.3047     2.1666 
  3010.800   102.9922    54.5625    18.3914    24.0273     2.1582 
  3011.000   101.2461    54.8750    17.2617    24.0547     2.1481 
  3011.200   100.1016    57.9375    14.5703    23.5234     2.1531 
  3011.400    98.8477    65.0625    12.4258    22.9258     2.1790 
  3011.600    96.7070    71.6016    11.4219    22.1914     2.2124 
  3011.800    93.5977    72.7070    10.6641    21.4023     2.2668 
  3012.000    90.4492    69.1250     9.4766    20.6211     2.3328 
  3012.200    89.2524    63.8125     7.8242    20.3750     2.3688 
  3012.400    89.0156    57.0000     6.7539    20.6729     2.3718 
  3012.600    86.8633    50.2500     6.7539    20.1641     2.3950 
  3012.800    79.5625    49.0117     7.3203    18.1055     2.4592 
  3013.000    71.7891    53.7500     7.8359    14.8164     2.5154 
  3013.200    72.2422    61.5625     7.9819    12.8945     2.5254 
  3013.400    79.1875    66.9375     7.8477    14.7227     2.4785 
  3013.600    87.0625    67.7695     7.6484    18.7930     2.4231 
  3013.800    90.3203    66.7422     7.2852    21.4727     2.3960 
  3014.000    91.7422    64.1602     6.8359    22.4961     2.3774 
  3014.200    93.3008    62.5469     6.4136    23.4102     2.3564 
  3014.400    93.4688    63.6406     6.3191    23.8661     2.3444 
  3014.600    92.9141    65.4219     6.4851    23.5352     2.3360 
  3014.800    93.4141    65.5781     6.7891    23.5820     2.3196 
  3015.000    95.4141    63.0039     7.4766    24.7930     2.2932 
  3015.200    97.0508    59.2617     8.4805    26.1562     2.2573 
  3015.400    96.4805    56.3867     9.3242    26.3984     2.2419 
  3015.600    92.3750    53.0898     9.8281    24.8984     2.2566 
  3015.800    86.6875    49.6367     9.9807    22.9492     2.2952 
  3016.000    79.8750    46.9744     9.9805    21.0312     2.3318 
  3016.200    72.5625    47.9648    11.0352    17.9922     2.3743 
  3016.400    67.4492    52.5625    12.8359    14.6680     2.4204 
  3016.600    70.8750    58.2500    13.6484    16.3164     2.3997 
  3016.800    90.9375    58.9766    12.6289    23.5391     2.2617 
  3017.000   105.0625    57.0742    11.2969    24.8516     2.1760 
  3017.200   103.8867    54.3281    10.3008    23.5195     2.1812 
  3017.400    98.7734    54.7500     9.4102    22.8438     2.2129 
  3017.600    95.3281    59.9375     8.7695    22.3711     2.2622 
  3017.800    90.9375    64.0352     8.5481    21.7773     2.3303 
  3018.000    86.3008    62.1367     8.5332    20.7891     2.3753 
  3018.200    85.0376    60.7109     8.7227    20.1484     2.3638 
  3018.400    85.4922    60.9954     9.2461    21.7383     2.3367 
  3018.600    87.8750    57.5000     9.8242    23.3008     2.2825 
  3018.800    94.6250    54.0586    10.1128    23.7554     2.2124 
  3019.000   100.5000    55.3828    10.0789    23.5703     2.1665 
  3019.200   102.2383    55.6523     9.8279    23.4688     2.1536 
  3019.400   103.4482    56.4492     9.9062    24.4805     2.1511 
  3019.600   101.9570    58.0820    10.3555    24.9451     2.1650 
  3019.800   100.5742    56.4844    10.8047    25.1406     2.1855 
  3020.000   100.6680    52.6172    10.6992    25.7803     2.1904 
  3020.200    97.8516    53.4414    10.2422    25.0977     2.2349 
  3020.400    94.0977    59.3125     9.9180    23.6484     2.2825 
  3020.600    92.5547    62.4994     9.5430    22.7148     2.2878 
